_id,date,link,source,title
61110e4b0fe3205d1b81bd08,14:03,https://yandex.ru/news/story/Lukashenko_svyazal_priznanie_Kryma_sresheniem_rossijskikh_oligarkhov--0b0cc31f7437de1949dc3330824ac96a?lang=ru&rubric=index&fan=1&stid=UDqWIX_DuzOYerqvBdCe&t=1628507212&tt=true&persistent_id=155321066,РБК,Лукашенко связал признание Крыма с решением российских олигархов
61110e4b0fe3205d1b81bd09,14:01,https://yandex.ru/news/story/Minobrnauki_utverdilo_rekomendacii_poorganizacii_obucheniya_neprivitykh_studentov--76cf6a9b5e82a6082d00cfd0f5a52064?lang=ru&rubric=index&fan=1&stid=grlr4shxfgLHiFOocBEc&t=1628507212&tt=true&persistent_id=155310260,ТАСС,Минобрнауки утвердило рекомендации по организации обучения непривитых студентов
61110e4b0fe3205d1b81bd0a,13:59,https://yandex.ru/news/story/Mincifry_kdekabryu_podgotovit_normativy_perevoda_gossluzhashhikh_narossijskie_messendzhery--0a1e358f6e745e9fb33d44238e4514eb?lang=ru&rubric=index&fan=1&stid=La4-A9jARQtfADzpAcI2&t=1628507212&tt=true&persistent_id=155279521,ТАСС,Минцифры к декабрю подготовит нормативы перевода госслужащих на российские мессенджеры
61110e4b0fe3205d1b81bd0b,14:01,https://yandex.ru/news/story/Volodin_predlozhil_zapreshhat_vezd_vRossiyu_zaushhemlenie_prav_russkoyazychnykh--54132567c21fbe5fcc7a5381354f1d45?lang=ru&rubric=index&fan=1&stid=3lknluTKm4VCOY7TRg_6&t=1628507212&tt=true&persistent_id=155324507,Интерфакс,Володин предложил запрещать въезд в Россию за ущемление прав русскоязычных
61110e4b0fe3205d1b81bd0c,14:03,https://yandex.ru/sport/story/Sudya_sUkrainy_obyasnila_porazhenie_rossijskoj_gimnastki_naOlimpiade--a147c85129ca06991ef63661f0eedb4b?lang=ru&rubric=index&fan=1&stid=CnAahjQXOfjnDwmasnK1&t=1628507212&tt=true&persistent_id=155293035&utm_source=yxnews&utm_medium=desktop,Lenta.ru,Судья с Украины объяснила поражение российской гимнастки на Олимпиаде
